order_num,PID,purchase_num,purchase_value,item_num,category,branches
1505747,2e05f4d6-3501-11e8-950b-0a58ac13009d,1,6.5,11601838,drinks,B
1505747,2e05f4d6-3501-11e8-950b-0a58ac13009d,1,14.5,99006235,alcohol,B
1505747,2e05f4d6-3501-11e8-950b-0a58ac13009d,1,0.2,50000006,shopping bag,B
1505775,8f5f04f4-49ad-47ec-85b3-3d7df7640b4d,2,19.8,12000206,snacks,A
1505972,20c091cc-0e63-11e8-a659-0a58ac13001a,1,5.5,11000028,drinks,A
1505986,641fe12b-db25-492c-af1a-2b9869d5e0c3,1,3.5,12000100,snacks,B
1506228,03c8ab28-9723-43b2-8578-e9f9cacba6a2,2,8,91000047,dairy,A
1506303,0c5f3afa-62eb-47d5-b046-15a9d370d598,1,14.5,15000073,auxiliary meal,B
1506385,08c29fa1-90b7-11e8-bf29-0a58ac1305b1,2,17,10000008,tobacco,B
1506510,7a93218c-0cc7-4469-98d6-e21d742fbe5f,1,4,11000110,dairy,A
1506669,e2bfe82a-8ff5-11e8-be3d-0a58ac1305b1,1,6.5,11000624,dairy,C
1506999,a697ecb5-193d-11e8-a73d-0a58ac13001a,1,6.3,13601110,grain and oil,A
1507338,024dcf29-05ca-4360-b12a-4d78723f2835,1,14.5,12000151,snacks,A
1507338,024dcf29-05ca-4360-b12a-4d78723f2835,1,3.2,15000038,reconciliation,A
1507339,39887c0b-1e36-11e8-bbf8-0a58ac130020,1,4.8,18010809,snacks,B
1507339,39887c0b-1e36-11e8-bbf8-0a58ac130020,1,4.9,17122914,snacks,B
1507339,39887c0b-1e36-11e8-bbf8-0a58ac130020,1,4.5,13000006,fast food,B
1507339,39887c0b-1e36-11e8-bbf8-0a58ac130020,1,4.5,99001956,fast food,B
1507339,39887c0b-1e36-11e8-bbf8-0a58ac130020,1,4.5,13000090,fast food,B
1507340,f4ce9345-0efe-11e8-a664-0a58ac13001a,1,6.9,13000039,auxiliary meal,C
1507340,f4ce9345-0efe-11e8-a664-0a58ac13001a,1,0.5,99917860,snacks,C
1507340,f4ce9345-0efe-11e8-a664-0a58ac13001a,1,0.5,99014182,snacks,C
1507340,f4ce9345-0efe-11e8-a664-0a58ac13001a,2,13,11000624,dairy,C
1507505,0719e98b-5736-45aa-b2c1-089a3bc402cf,1,8.5,16400076,snacks,B
1507505,0719e98b-5736-45aa-b2c1-089a3bc402cf,3,6,11000084,drinks,B
1507505,0719e98b-5736-45aa-b2c1-089a3bc402cf,1,7.5,12000222,snacks,B
1507505,0719e98b-5736-45aa-b2c1-089a3bc402cf,1,10.9,12000322,snacks,B
1507505,0719e98b-5736-45aa-b2c1-089a3bc402cf,1,0.2,50000006,shopping bag,B
1507610,9582770f-29f0-11e8-bdaf-0a58ac13027d,2,7.8,99916103,household cleaning,A
1507643,2fd0e3cc-16ec-11e8-a709-0a58ac13001a,1,6.8,13000064,auxiliary meal,A
1507643,2fd0e3cc-16ec-11e8-a709-0a58ac13001a,5,5,12603916,snacks,A
1507867,b15ba70f-47e4-11e8-b4c1-0a58ac130522,1,4.5,15616598,snacks,A
1507902,3f594bcc-8e49-11e8-bc1e-0a58ac1305b1,2,6,11602010,alcohol,A
1507951,91910bb0-237c-11e8-bd7c-0a58ac130277,3,19.5,11601838,drinks,B
1507951,91910bb0-237c-11e8-bd7c-0a58ac130277,3,15,11000038,dairy,B
1507951,91910bb0-237c-11e8-bd7c-0a58ac130277,1,7,99000724,drinks,B
1507985,36c134b2-1aa0-42ae-8a10-8dbb473cf3f9,1,5.9,17122944,snacks,A
1508197,00ffe40f-1964-4624-a9d7-54a53d0916c3,1,16.5,30000001,household cleaning,A
1508377,6e0346c5-7170-4376-863d-b53094f34c00,1,6,11000001,drinks,C
1508544,a522b121-4066-11e8-bd07-0a58ac130510,1,3.5,11000331,drinks,B
1508702,5878d9a5-0995-11e8-826c-0a58ac130242,6,12,11000108,dairy,A
1508702,5878d9a5-0995-11e8-826c-0a58ac130242,2,9,13000343,snacks,A
1508702,5878d9a5-0995-11e8-826c-0a58ac130242,6,9,90087714,snacks,A
1508702,5878d9a5-0995-11e8-826c-0a58ac130242,1,0.3,50000005,shopping bag,A
1508726,e4db04a2-583e-11e8-a81c-0a58ac130384,1,7.5,10000019,tobacco,C
1508740,de52b268-1289-4fa1-9b49-fd503117234b,1,1,13000012,fast food,C
1508740,de52b268-1289-4fa1-9b49-fd503117234b,1,4.5,13000011,fast food,C
1508740,de52b268-1289-4fa1-9b49-fd503117234b,1,1.5,13000098,auxiliary meal,C
1508740,de52b268-1289-4fa1-9b49-fd503117234b,1,1.5,13000003,auxiliary meal,C
1508749,7816f2ef-eef6-4070-9a55-1728694be60f,2,5,12000505,snacks,A
1508749,7816f2ef-eef6-4070-9a55-1728694be60f,1,6.5,99001871,snacks,A
1508749,7816f2ef-eef6-4070-9a55-1728694be60f,1,13.5,11000168,drinks,A
1508749,7816f2ef-eef6-4070-9a55-1728694be60f,1,8.5,11000137,drinks,A
1508749,7816f2ef-eef6-4070-9a55-1728694be60f,1,0.3,50000005,shopping bag,A
1508780,7aa7fd1e-8c27-11e8-b8a0-0a58ac1305b1,1,1.5,13000003,auxiliary meal,A
1508780,7aa7fd1e-8c27-11e8-b8a0-0a58ac1305b1,1,2.3,13000298,auxiliary meal,A
1508780,7aa7fd1e-8c27-11e8-b8a0-0a58ac1305b1,1,1,12603918,snacks,A
1508780,7aa7fd1e-8c27-11e8-b8a0-0a58ac1305b1,1,4.5,13000100,fast food,A
1508790,5364afdb-5136-11e8-83ed-0a58ac130356,1,1.5,13000098,auxiliary meal,C
1508813,24ece204-2707-4a86-8e69-d0f51b3a8f14,1,0.3,50000005,shopping bag,B
1508813,24ece204-2707-4a86-8e69-d0f51b3a8f14,1,9,62000017,shoes and clothing,B
1508813,24ece204-2707-4a86-8e69-d0f51b3a8f14,1,12.5,30603447,personal cleaning,B
1508813,24ece204-2707-4a86-8e69-d0f51b3a8f14,1,30.9,30000071,personal cleaning,B
1508813,24ece204-2707-4a86-8e69-d0f51b3a8f14,1,27.5,31000052,shoes and clothing,B
1508813,24ece204-2707-4a86-8e69-d0f51b3a8f14,2,6,11000085,drinks,B
1509019,fb365bdc-4890-11e8-b504-0a58ac130522,1,2,13000001,auxiliary meal,C
1509019,fb365bdc-4890-11e8-b504-0a58ac130522,1,1.5,13000143,auxiliary meal,C
1509019,fb365bdc-4890-11e8-b504-0a58ac130522,1,4,13000240,auxiliary meal,C
1509019,fb365bdc-4890-11e8-b504-0a58ac130522,1,1.8,13000066,auxiliary meal,C
1509366,08f245ff-9d4e-4ecb-8a84-1ef612748fd0,1,4.5,12000381,snacks,A
1509366,08f245ff-9d4e-4ecb-8a84-1ef612748fd0,1,8.5,17122951,snacks,A
1509366,08f245ff-9d4e-4ecb-8a84-1ef612748fd0,1,5.9,17122904,snacks,A
1509366,08f245ff-9d4e-4ecb-8a84-1ef612748fd0,1,3,12001256,drinks,A
1509366,08f245ff-9d4e-4ecb-8a84-1ef612748fd0,2,7,11000121,drinks,A
1509366,08f245ff-9d4e-4ecb-8a84-1ef612748fd0,1,1.5,18111810,snacks,A
1509366,08f245ff-9d4e-4ecb-8a84-1ef612748fd0,1,2.3,18000088,snacks,A
1509366,08f245ff-9d4e-4ecb-8a84-1ef612748fd0,1,1,12603918,snacks,A
1509366,08f245ff-9d4e-4ecb-8a84-1ef612748fd0,1,0.3,50000005,shopping bag,A
1509395,e92dc3f5-5174-11e8-83f2-0a58ac130356,1,16,10000014,tobacco,A
1509554,b7e55cf9-4d61-11e8-b7e5-0a58ac130522,1,26,10603807,tobacco,B
1509554,b7e55cf9-4d61-11e8-b7e5-0a58ac130522,1,1,10603552,tobacco,B
1509589,9594e586-4c6d-11e8-b738-0a58ac130522,5,20,11000747,alcohol,C
1509589,9594e586-4c6d-11e8-b738-0a58ac130522,1,0.2,50000006,shopping bag,C
1509599,591f95eb-5c45-11e8-aec0-0a58ac130394,1,3.5,11000050,dairy,A
1510178,e6a33636-372b-4d3f-aaae-d454819069b5,1,16,10000014,tobacco,C
1510448,2adc753c-18a3-11e8-a728-0a58ac13001a,1,5,11000033,drinks,B
1510478,c4235e57-7f62-4ac3-9b21-b53716010577,1,8.5,10000008,tobacco,A
1510506,6cf0aa1c-1fc3-11e8-bc45-0a58ac130020,1,4.5,13000208,fast food,B
1510506,6cf0aa1c-1fc3-11e8-bc45-0a58ac130020,2,6,11000006,drinks,B
1511059,2ca12821-4710-11e8-befa-0a58ac13033c,1,2,11000391,drinks,C
1511098,adf84c78-397d-11e8-857d-0a58ac130136,1,2,99900225,alcohol,B
1511098,adf84c78-397d-11e8-857d-0a58ac130136,1,15.8,11000401,alcohol,B
1511190,154cba2b-7173-4834-9b2e-b089e6e5fabe,1,11,10000005,tobacco,B
1511427,3fa18f34-899b-11e8-b428-0a58ac1305b1,1,4.5,70000149,snacks,A
1511427,3fa18f34-899b-11e8-b428-0a58ac1305b1,1,2,11000132,drinks,A
1511586,177a9435-74bb-11e8-8ff9-0a58ac13059c,1,8.5,10000008,tobacco,B
1511621,8591620b-9ed8-446b-b0a9-5537fd8178ec,1,5.5,30603398,fast food,B
1511621,8591620b-9ed8-446b-b0a9-5537fd8178ec,1,3.5,60603274,snacks,B
1511621,8591620b-9ed8-446b-b0a9-5537fd8178ec,1,5.5,12604233,drinks,B
1511621,8591620b-9ed8-446b-b0a9-5537fd8178ec,1,5,11000106,drinks,B
1511621,8591620b-9ed8-446b-b0a9-5537fd8178ec,1,5.5,40000048,snacks,B
1511621,8591620b-9ed8-446b-b0a9-5537fd8178ec,1,4.5,13000375,fast food,B
1511841,a3d229ce-7e42-4340-a6c8-1a36c56fabfc,1,3.5,11000009,dairy,B
1511841,a3d229ce-7e42-4340-a6c8-1a36c56fabfc,1,4.5,70000149,snacks,B
1511860,506c366f-30a9-409d-a338-202ce58d6157,1,13,10603662,tobacco,C
1511916,6558486b-1048-4040-8620-528bf72e5b31,1,4.5,13000154,fast food,C
1511916,6558486b-1048-4040-8620-528bf72e5b31,1,2.5,12603865,snacks,C
1511916,6558486b-1048-4040-8620-528bf72e5b31,4,2,99917860,snacks,C
1511916,6558486b-1048-4040-8620-528bf72e5b31,1,1,12603917,snacks,C
1511916,6558486b-1048-4040-8620-528bf72e5b31,2,3,13000047,auxiliary meal,C
1511916,6558486b-1048-4040-8620-528bf72e5b31,1,3.25,11000415,alcohol,C
1511916,6558486b-1048-4040-8620-528bf72e5b31,1,5.5,12604124,drinks,C
1511916,6558486b-1048-4040-8620-528bf72e5b31,1,0.2,50000006,shopping bag,C
1512204,ce704818-404c-11e8-bd02-0a58ac130510,1,12,32000176,household cleaning,B
1512204,ce704818-404c-11e8-bd02-0a58ac130510,1,3,32000013,household cleaning,B
1512204,ce704818-404c-11e8-bd02-0a58ac130510,1,0.3,50000005,shopping bag,B
1512631,4f33525a-c248-41cf-b6ea-c9a2e19965e1,2,8,93895323,snacks,A
1512653,fcd47608-e63b-4356-87a1-eff85ab953d5,1,5.5,91000205,dairy,A
1512666,ec489e2a-6d3e-42ef-a313-58d6d4609db3,1,3,11000070,drinks,A
1512824,98da8eb8-42bf-11e8-b266-0a58ac130517,1,2,11000132,drinks,B
1512824,98da8eb8-42bf-11e8-b266-0a58ac130517,1,4.5,12000250,snacks,B
1512825,9f811ae8-a8a3-4d6f-8b84-3e34c25da190,1,1,11000019,drinks,A
1512833,d0b67d0c-3e45-11e8-b5e4-0a58ac130503,1,3,11000013,drinks,C
1512833,d0b67d0c-3e45-11e8-b5e4-0a58ac130503,2,6,13000099,auxiliary meal,C
1512833,d0b67d0c-3e45-11e8-b5e4-0a58ac130503,1,1,99936484,auxiliary meal,C
1512923,e5c591c9-f603-41fe-9969-8aa5052d41b1,1,2.5,11601829,drinks,A
1513014,b54f2b22-4637-11e8-b0fb-0a58ac130519,1,8.5,10000008,tobacco,C
1513319,59fd4236-868b-11e8-9305-0a58ac13066c,4,34,10000008,tobacco,B
1513475,83ed1bed-906a-11e8-bea0-0a58ac1305b1,1,39,32600657,houseware,B
1513742,8d3d4e3a-8fd4-4996-8740-ef75ce335fb2,3,16.5,11000174,drinks,A
1513941,0fbce55b-0ece-11e8-a65d-0a58ac13001a,1,2.5,11000114,drinks,A
1514090,0e631a80-7a61-49cb-bd7e-042b26180082,2,4,93895471,fast food,A
1514090,0e631a80-7a61-49cb-bd7e-042b26180082,1,5,66666800,leisure,A
1514090,0e631a80-7a61-49cb-bd7e-042b26180082,1,4,11000346,dairy,A
1514121,4fc5b252-a264-4861-8c88-2e005e138830,1,16,10000014,tobacco,A
1514203,1ee88291-7d42-4f0e-99d0-1fa6edb1c962,1,3,93000002,fast food,A
1514203,1ee88291-7d42-4f0e-99d0-1fa6edb1c962,1,7.5,40603780,snacks,A
1514223,f8cc7104-0c85-11e8-b215-0a58ac130012,2,15,30000015,household cleaning,B
1514223,f8cc7104-0c85-11e8-b215-0a58ac130012,1,3,30000004,household cleaning,B
1514279,189b8f4f-920d-11e8-80a8-0a58ac1305b1,1,6,12000367,snacks,B
1514279,189b8f4f-920d-11e8-80a8-0a58ac1305b1,1,4.5,16400120,snacks,B
1514279,189b8f4f-920d-11e8-80a8-0a58ac1305b1,1,5.5,12000138,snacks,B
1514279,189b8f4f-920d-11e8-80a8-0a58ac1305b1,1,6.5,18000178,snacks,B
1514473,22f401a4-19ba-11e8-a748-0a58ac13001a,1,4.5,12000401,snacks,B
1514521,5face6bb-27fb-4ec3-a3da-83118536be5d,1,5.5,11603816,drinks,B
1514521,5face6bb-27fb-4ec3-a3da-83118536be5d,1,6.5,11000392,drinks,B
1514521,5face6bb-27fb-4ec3-a3da-83118536be5d,1,0.3,50000005,shopping bag,B
1514850,796405f3-4d84-49a7-ac5b-5e67e4a4a127,1,5,40600208,fast food,A
1514850,796405f3-4d84-49a7-ac5b-5e67e4a4a127,1,2,93895471,fast food,A
1514850,796405f3-4d84-49a7-ac5b-5e67e4a4a127,1,21,10000012,tobacco,A
1514850,796405f3-4d84-49a7-ac5b-5e67e4a4a127,1,2,11000391,drinks,A
1514850,796405f3-4d84-49a7-ac5b-5e67e4a4a127,1,6,11000001,drinks,A
1515118,16cde16b-3563-11e8-953d-0a58ac13009d,1,5.5,11000174,drinks,C
1515124,22c8b29d-9965-41d6-aa9c-5e54cfeab109,1,2,99001206,stationery,A
1515156,874ef7e6-aa57-43a2-b80d-c22f6762a723,1,3.5,11000050,dairy,A
1515156,874ef7e6-aa57-43a2-b80d-c22f6762a723,1,5.5,93895580,snacks,A
1515165,214d29b2-9310-11e8-8224-0a58ac1305b1,1,20.9,12601321,snacks,A
1515549,16e431f4-9fa3-4bfc-baa8-2dfd7260ef50,1,4,12604225,drinks,A
1515659,d8dea8df-3750-11e8-a674-0a58ac130128,1,2,11000391,drinks,B
1515949,b74cacce-0bc5-11e8-b205-0a58ac130012,1,4,12604117,drinks,A
1515986,1e10bd50-85c6-11e8-920b-0a58ac13066c,1,3,11000120,drinks,A
1516145,9decc611-cad8-4235-8eb9-cea82ed87dc9,1,2,11000194,dairy,A
1516145,9decc611-cad8-4235-8eb9-cea82ed87dc9,1,1.5,93895468,fast food,A
1516200,4dc66621-4f59-11e8-8393-0a58ac130356,1,5.5,30000264,personal cleaning,C
1516200,4dc66621-4f59-11e8-8393-0a58ac130356,2,11,61000321,personal cleaning,C
1516384,4e2d6fbc-1e73-4c88-b4e5-c82352c2d6c6,1,2,11000133,drinks,A
1516481,4b55436e-49de-4697-83b0-12c3ed3f40c8,1,4,93895323,snacks,A
1516604,17bff39e-d9c0-4f2d-a267-f946d4ceeaf6,1,25,10000024,tobacco,A
1516604,17bff39e-d9c0-4f2d-a267-f946d4ceeaf6,1,40,10603653,tobacco,A
1516782,f37ad2e4-8bc1-11e8-b738-0a58ac1305b1,1,8.5,13601066,edible condiments,A
1516856,fd2a5e5a-168c-4fd2-ad81-fe35105445bf,1,45,33604040,alcohol,A
1516856,fd2a5e5a-168c-4fd2-ad81-fe35105445bf,1,4.9,99005418,snacks,A
1516856,fd2a5e5a-168c-4fd2-ad81-fe35105445bf,1,9.9,18100611,snacks,A
1516856,fd2a5e5a-168c-4fd2-ad81-fe35105445bf,1,0.2,50000006,shopping bag,A
1517166,f163e230-ffac-468a-bd23-d278d0d71907,1,13.3,11000179,dairy,A
1517167,f163e230-ffac-468a-bd23-d278d0d71907,1,1,30000002,household cleaning,A
1517241,74094084-273e-11e8-87b0-0a58ac13027b,1,3,12001256,drinks,B
1517241,74094084-273e-11e8-87b0-0a58ac13027b,1,4.5,12604209,drinks,B
1517241,74094084-273e-11e8-87b0-0a58ac13027b,1,11.5,15616555,snacks,B
1517571,293c3e2d-5c3a-11e8-aebf-0a58ac130394,1,1.8,13000005,auxiliary meal,C
1517571,293c3e2d-5c3a-11e8-aebf-0a58ac130394,1,1.5,13000143,auxiliary meal,C
1517696,93ba97f4-5048-11e8-83b8-0a58ac130356,2,12,12000682,snacks,C
1517951,268aea8d-a370-4d17-bc40-fb4a4534673e,2,3,12000674,snacks,C
1517999,3f9a45e9-7c06-4893-8dd3-8a5e1cfe55c2,1,2,11000391,drinks,C
1517999,3f9a45e9-7c06-4893-8dd3-8a5e1cfe55c2,1,6.5,15000004,nutrition,C
1518245,c1839ea2-0ae0-4eca-a2f7-94b6d7e6b0ec,1,16,10000033,tobacco,B
1518312,04e47213-4fca-11e8-83a6-0a58ac130356,1,6,11000079,drinks,B
1518392,ab41ef39-4bc1-4543-b8df-b05cb97fd3f4,1,15,10000010,tobacco,B
1518392,ab41ef39-4bc1-4543-b8df-b05cb97fd3f4,1,2,12000377,snacks,B
1518392,ab41ef39-4bc1-4543-b8df-b05cb97fd3f4,1,4,12604175,drinks,B
1518760,b5999931-d478-4482-a60e-d593e991532f,1,18,10603595,tobacco,B
1518908,af215de1-a19a-4406-8590-5799fdd5e5db,1,21,10000012,tobacco,A
1518940,f77e40ef-8942-4d61-ab9e-18905cdf1c1e,1,12.8,70000266,fast food,A
1518940,f77e40ef-8942-4d61-ab9e-18905cdf1c1e,1,3,11000014,drinks,A
1519162,93bfdc4d-2295-11e8-bcaa-0a58ac130020,1,2.5,12603865,snacks,B
1519162,93bfdc4d-2295-11e8-bcaa-0a58ac130020,1,0.5,99014182,snacks,B
1519221,37a61153-bcc3-47f5-b871-5ada16824532,1,5.5,12604118,drinks,A
1519221,37a61153-bcc3-47f5-b871-5ada16824532,2,12,13000009,fast food,A
1519221,37a61153-bcc3-47f5-b871-5ada16824532,1,0.3,50000005,shopping bag,A
1519324,c615e63e-6a55-45ec-9a46-c71ae9b97fb4,1,3,13000344,snacks,B
1519352,e9c1d288-8522-4bef-8ca6-dddbf10105cd,1,1,10603552,tobacco,C
1519420,93c6fbf8-2f8b-4158-95f8-ae56e0aa712b,1,2.5,93895403,fast food,B
1519420,93c6fbf8-2f8b-4158-95f8-ae56e0aa712b,1,1,40000087,fast food,B
1519420,93c6fbf8-2f8b-4158-95f8-ae56e0aa712b,1,1,40000086,fast food,B
1519420,93c6fbf8-2f8b-4158-95f8-ae56e0aa712b,1,3,33604604,snacks,B
1519531,0a21ba2d-e169-462f-a9d6-aac77d442eba,1,7.5,12000441,snacks,B
1519531,0a21ba2d-e169-462f-a9d6-aac77d442eba,1,12.8,15616640,snacks,B
1519531,0a21ba2d-e169-462f-a9d6-aac77d442eba,2,1,99917860,snacks,B
1519531,0a21ba2d-e169-462f-a9d6-aac77d442eba,2,1,99014182,snacks,B
1519531,0a21ba2d-e169-462f-a9d6-aac77d442eba,1,3,93895904,fast food,B
1519611,41f2cf2f-1a81-11e8-a761-0a58ac13001a,1,1,12603917,snacks,B
1519611,41f2cf2f-1a81-11e8-a761-0a58ac13001a,1,1,12603918,snacks,B
1519629,1704cc40-0810-458a-adaa-16f2377246f1,1,2.5,40000002,fast food,A
1519723,ea787815-50dd-11e8-83d0-0a58ac130356,1,6.9,12000014,snacks,B
1519754,d18091ab-e155-421f-b3f3-88dd253472af,1,2.8,12000657,snacks,A
1519798,d48325d6-14b4-422c-b468-11ca3c3344dd,1,12.9,30603420,fast food,B
1519891,98ec9cb5-47b6-11e8-b4b9-0a58ac130522,1,4.5,13000033,fast food,B
1519891,98ec9cb5-47b6-11e8-b4b9-0a58ac130522,1,4.5,13000125,fast food,B
1520053,53efa74a-84ae-11e8-b254-0a58ac1303f0,1,8.5,10000008,tobacco,A
1520236,67a1d469-5c52-469b-b8b5-88d37f029aeb,1,5,15616731,snacks,A
1520439,013c4e03-2b88-48c7-99a4-24651685b308,1,14.9,99002360,snacks,A
1520536,e14563d6-5c2f-4796-95a0-2def04fc33b5,1,12.8,70000266,fast food,B
1520597,141f3bd2-1df2-4330-8a75-161a0423e0a7,1,4.5,12000381,snacks,B
1520718,65ccf557-4bb0-11e8-b6c3-0a58ac130522,1,4,12604216,drinks,B
1520983,62e00b3f-02fc-4d2f-88b8-b21b26d4d301,1,6.5,12604212,drinks,B
1520983,62e00b3f-02fc-4d2f-88b8-b21b26d4d301,1,7.5,99003666,snacks,B
1520983,62e00b3f-02fc-4d2f-88b8-b21b26d4d301,2,13.6,12000181,snacks,B
1520983,62e00b3f-02fc-4d2f-88b8-b21b26d4d301,1,7,12000268,snacks,B
1521228,3a70e904-a840-480d-85cd-5acc5f063923,1,16.5,30000001,household cleaning,A
1521337,45e6af03-804f-4418-841d-45eb0198a0d3,1,2.5,40000002,fast food,B
1521337,45e6af03-804f-4418-841d-45eb0198a0d3,1,3,40000005,fast food,B
1521366,3ce50475-08c2-4f55-9b6d-bb96f828fd1f,2,3,93895468,fast food,B
1521519,701592e4-7dda-11e8-adc2-0a58ac130661,1,8.5,10000008,tobacco,C
1521574,0c636ee4-75e4-4737-b239-7e3af29ac0f8,1,6.5,12601232,dairy,A
1521580,51bc6573-3d51-11e8-b592-0a58ac130503,1,3,12000677,snacks,B
1521580,51bc6573-3d51-11e8-b592-0a58ac130503,1,7.8,12000037,snacks,B
1521580,51bc6573-3d51-11e8-b592-0a58ac130503,1,9,32603579,houseware,B
1521612,526d556f-4931-11e8-b53d-0a58ac130522,1,1.8,13000005,auxiliary meal,C
1521612,526d556f-4931-11e8-b53d-0a58ac130522,1,3,13000007,fast food,C
1521635,dddbfdb1-1125-11e8-a687-0a58ac13001a,1,3.5,11000030,drinks,B
1521712,ea8fb5c3-8c1d-11e8-b884-0a58ac1305b1,1,15,10000042,tobacco,A
1521906,03d9699b-0ba9-11e8-b202-0a58ac130012,2,4,11000391,drinks,B
1521923,4abc4222-08bf-4504-86cc-3a051d768ca1,2,4,11000391,drinks,B
1521994,e581ba93-11a8-11e8-a693-0a58ac13001a,1,11.5,15616553,snacks,A
1521994,e581ba93-11a8-11e8-a693-0a58ac13001a,1,16,10000014,tobacco,A
1522007,4abc4222-08bf-4504-86cc-3a051d768ca1,2,4,40000029,fast food,B
1522007,4abc4222-08bf-4504-86cc-3a051d768ca1,1,1,40000086,fast food,B
1522013,7e708890-317f-11e8-a0b7-0a58ac130032,1,1,30000002,household cleaning,B
1522016,ee7f5e0e-506c-11e8-83c6-0a58ac130356,1,1.5,12000674,snacks,B
1522040,006f1e44-3737-4ab5-b2af-3e1936b6c11c,1,4.5,30603390,fast food,B
1522040,006f1e44-3737-4ab5-b2af-3e1936b6c11c,1,4.5,13000154,fast food,B
1522040,006f1e44-3737-4ab5-b2af-3e1936b6c11c,2,4.6,13000298,auxiliary meal,B
1522040,006f1e44-3737-4ab5-b2af-3e1936b6c11c,1,2.5,40000031,fast food,B
1522040,006f1e44-3737-4ab5-b2af-3e1936b6c11c,1,4.5,11601847,drinks,B
1522040,006f1e44-3737-4ab5-b2af-3e1936b6c11c,1,4.5,30603397,fast food,B
1522040,006f1e44-3737-4ab5-b2af-3e1936b6c11c,1,5,12604207,drinks,B
1522040,006f1e44-3737-4ab5-b2af-3e1936b6c11c,1,3,11000085,drinks,B
1522040,006f1e44-3737-4ab5-b2af-3e1936b6c11c,1,3,13000268,auxiliary meal,B
1522040,006f1e44-3737-4ab5-b2af-3e1936b6c11c,3,7.5,93895421,fast food,B
1522040,006f1e44-3737-4ab5-b2af-3e1936b6c11c,1,0.3,50000005,shopping bag,B
1522070,ee9f1541-0fc3-41a6-bcb6-9a43f97fb48c,1,3,35000002,stationery,C
1522314,3acfdbf6-2062-11e8-bc59-0a58ac130020,1,3,11000130,drinks,B
1522345,2ec9f1d6-41fa-11e8-b227-0a58ac130517,1,6.8,12000181,snacks,B
1522345,2ec9f1d6-41fa-11e8-b227-0a58ac130517,1,6.5,12604212,drinks,B
1522462,95941ebe-2287-11e8-bca9-0a58ac130020,1,5,12604207,drinks,B
1522462,95941ebe-2287-11e8-bca9-0a58ac130020,1,6,12604101,drinks,B
1522525,9bfbb24f-37cf-11e8-a6c5-0a58ac130128,1,1.5,12000674,snacks,B
1522526,72b566d5-2f9f-48d5-af02-4feb9bf32d74,1,3.5,99002647,dairy,A
1522792,8fa1721b-6979-11e8-8d47-0a58ac1303bc,1,2,11000391,drinks,A
1522847,fc8d8c77-a820-4c3a-8165-4e27541c8e3e,1,16,99900443,tobacco,A
1523195,a933bcb1-71fa-4592-aed7-bbd2b6562892,1,16,10000064,tobacco,A
1523519,d25ea936-31ac-11e8-a0d4-0a58ac130032,4,8,13000348,snacks,B
1523519,d25ea936-31ac-11e8-a0d4-0a58ac130032,1,11.9,18000031,snacks,B
1523519,d25ea936-31ac-11e8-a0d4-0a58ac130032,1,11.9,18000032,snacks,B
1523519,d25ea936-31ac-11e8-a0d4-0a58ac130032,1,11.9,18000027,snacks,B
1523519,d25ea936-31ac-11e8-a0d4-0a58ac130032,2,7,13000074,snacks,B
1523599,1041d208-06ce-4ab6-9589-3527ec9f9edb,1,17,33604582,alcohol,A
1523730,bc01e335-34aa-4352-9a10-416f4a2c5a3a,1,8.5,10000008,tobacco,C
1523802,f7794e25-0b78-4d02-ae73-8f5e012b4b9d,1,3,13000099,auxiliary meal,B
1523802,f7794e25-0b78-4d02-ae73-8f5e012b4b9d,1,6,12000672,snacks,B
1524413,40def637-4ae5-4c53-9c27-d569c80eb0bd,1,3,99928384,snacks,B
1524476,bba533fc-dbce-4ade-a447-d1045344d8c5,1,15.8,11000401,alcohol,B
1524575,7c9ea5ab-01db-47d3-af6f-a407dc14b917,1,7,12604184,drinks,A
1524621,96ecfd4a-a0a0-4b05-8c63-12909fac9f41,1,3.5,40600269,fast food,A
1524644,a10159f8-8a38-41f5-b491-e5424fb6f074,1,2,11000269,drinks,A
1524757,fa6bbe66-d4bc-4bdb-874e-2adb5d33224d,1,2.8,13000132,edible condiments,B
1524757,fa6bbe66-d4bc-4bdb-874e-2adb5d33224d,1,3,13000081,fast food,B
1524767,c12d12ff-409e-4ad8-8d7a-feac05965dac,1,2,11000133,drinks,C
1524953,89000ee6-75f3-11e8-90bb-0a58ac130661,1,14.8,30000101,personal cleaning,C
1524965,0f66d3d1-1f61-11e8-bc2d-0a58ac130020,1,20,10603620,tobacco,A
1525110,6c52924d-1f08-4bd6-89cc-04edf9fb5274,1,4,93895323,snacks,C
1525110,6c52924d-1f08-4bd6-89cc-04edf9fb5274,1,2,40000029,fast food,C
1525110,6c52924d-1f08-4bd6-89cc-04edf9fb5274,1,2.5,40000002,fast food,C
1525193,8f40faf9-93ad-11e8-82fd-0a58ac1305b1,1,5,11000241,drinks,B
1525193,8f40faf9-93ad-11e8-82fd-0a58ac1305b1,1,5.5,12604037,drinks,B
1525228,7d4059f0-94b3-11e8-8551-0a58ac1305b1,1,4,11000110,dairy,A
1525344,69d532ef-5359-11e8-ba40-0a58ac13035b,1,16,99900443,tobacco,A
1525519,4d59e135-746a-45fc-bd8c-f417675a6f21,1,2,12604131,drinks,A
